cohort,event_id,energy_keV,sample_index,baseline_subtracted_adc,normalized_amplitude
Low energy,2407207,157.9752444466576,3726,270.79813,0.6822432
Low energy,2407207,157.9752444466576,3727,270.92313,0.6825582
Low energy,2407207,157.9752444466576,3728,271.29813,0.683503
Low energy,2407207,157.9752444466576,3729,271.67313,0.6844477
Low energy,2407207,157.9752444466576,3730,272.04813,0.6853925
Low energy,2407207,157.9752444466576,3731,272.42313,0.68633723
Low energy,2407207,157.9752444466576,3732,272.04813,0.6853925
Low energy,2407207,157.9752444466576,3733,271.67313,0.6844477
Low energy,2407207,157.9752444466576,3734,271.29813,0.683503
Low energy,2407207,157.9752444466576,3735,270.92313,0.6825582
Low energy,2407207,157.9752444466576,3736,270.48563,0.68145597
Low energy,2407207,157.9752444466576,3737,270.04813,0.6803537
Low energy,2407207,157.9752444466576,3738,269.61063,0.6792515
Low energy,2407207,157.9752444466576,3739,269.17313,0.6781493
Low energy,2407207,157.9752444466576,3740,269.67313,0.67940897
Low energy,2407207,157.9752444466576,3741,270.17313,0.68066865
Low energy,2407207,157.9752444466576,3742,270.67313,0.68192834
Low energy,2407207,157.9752444466576,3743,271.17313,0.683188
Low energy,2407207,157.9752444466576,3744,270.61063,0.68177086
Low energy,2407207,157.9752444466576,3745,270.04813,0.6803537
Low energy,2407207,157.9752444466576,3746,269.48563,0.6789366
Low energy,2407207,157.9752444466576,3747,268.92313,0.67751944
Low energy,2407207,157.9752444466576,3748,269.92313,0.6800388
Low energy,2407207,157.9752444466576,3749,270.92313,0.6825582
Low energy,2407207,157.9752444466576,3750,271.92313,0.68507755
Low energy,2407207,157.9752444466576,3751,272.92313,0.6875969
Low energy,2407207,157.9752444466576,3752,272.23563,0.68586487
Low energy,2407207,157.9752444466576,3753,271.54813,0.6841328
Low energy,2407207,157.9752444466576,3754,270.86063,0.6824007
Low energy,2407207,157.9752444466576,3755,270.17313,0.68066865
Low energy,2407207,157.9752444466576,3756,269.86063,0.67988133
Low energy,2407207,157.9752444466576,3757,269.54813,0.679094
Low energy,2407207,157.9752444466576,3758,269.23563,0.6783067
Low energy,2407207,157.9752444466576,3759,268.92313,0.67751944
Low energy,2407207,157.9752444466576,3760,270.17313,0.68066865
Low energy,2407207,157.9752444466576,3761,271.42313,0.68381786
Low energy,2407207,157.9752444466576,3762,272.67313,0.6869671
Low energy,2407207,157.9752444466576,3763,273.92313,0.69011635
Low energy,2407207,157.9752444466576,3764,272.17313,0.6857074
Low energy,2407207,157.9752444466576,3765,270.42313,0.6812985
Low energy,2407207,157.9752444466576,3766,268.67313,0.6768896
Low energy,2407207,157.9752444466576,3767,266.92313,0.67248064
Low energy,2407207,157.9752444466576,3768,267.67313,0.67437017
Low energy,2407207,157.9752444466576,3769,268.42313,0.67625976
Low energy,2407207,157.9752444466576,3770,269.17313,0.6781493
Low energy,2407207,157.9752444466576,3771,269.92313,0.6800388
Low energy,2407207,157.9752444466576,3772,270.04813,0.6803537
Low energy,2407207,157.9752444466576,3773,270.17313,0.68066865
Low energy,2407207,157.9752444466576,3774,270.29813,0.68098354
Low energy,2407207,157.9752444466576,3775,270.42313,0.6812985
Low energy,2407207,157.9752444466576,3776,269.54813,0.679094
Low energy,2407207,157.9752444466576,3777,268.67313,0.6768896
Low energy,2407207,157.9752444466576,3778,267.79813,0.6746851
Low energy,2407207,157.9752444466576,3779,266.92313,0.67248064
Low energy,2407207,157.9752444466576,3780,268.61063,0.6767321
Low energy,2407207,157.9752444466576,3781,270.29813,0.68098354
Low energy,2407207,157.9752444466576,3782,271.98563,0.685235
Low energy,2407207,157.9752444466576,3783,273.67313,0.68948644
Low energy,2407207,157.9752444466576,3784,272.36063,0.6861798
Low energy,2407207,157.9752444466576,3785,271.04813,0.68287313
Low energy,2407207,157.9752444466576,3786,269.73563,0.67956644
Low energy,2407207,157.9752444466576,3787,268.42313,0.67625976
Low energy,2407207,157.9752444466576,3788,268.36063,0.6761023
Low energy,2407207,157.9752444466576,3789,268.29813,0.6759448
Low energy,2407207,157.9752444466576,3790,268.23563,0.6757873
Low energy,2407207,157.9752444466576,3791,268.17313,0.6756299
Low energy,2407207,157.9752444466576,3792,269.04813,0.67783433
Low energy,2407207,157.9752444466576,3793,269.92313,0.6800388
Low energy,2407207,157.9752444466576,3794,270.79813,0.6822432
Low energy,2407207,157.9752444466576,3795,271.67313,0.6844477
Low energy,2407207,157.9752444466576,3796,270.23563,0.6808261
Low energy,2407207,157.9752444466576,3797,268.79813,0.6772045
Low energy,2407207,157.9752444466576,3798,267.36063,0.6735829
Low energy,2407207,157.9752444466576,3799,265.92313,0.6699613
High energy,2585508,1131.5149268396199,0,0.7018738,0.00024863114
High energy,2585508,1131.5149268396199,1,0.38937378,0.00013793142
High energy,2585508,1131.5149268396199,2,0.07687378,2.72317e-05
High energy,2585508,1131.5149268396199,3,-0.23562622,-8.3468025e-05
High energy,2585508,1131.5149268396199,4,-0.5481262,-0.00019416775
High energy,2585508,1131.5149268396199,5,-0.29812622,-0.00010560797
High energy,2585508,1131.5149268396199,6,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,7,0.20187378,7.151159e-05
High energy,2585508,1131.5149268396199,8,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,9,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,10,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,11,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,12,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,13,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,14,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,15,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,16,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,17,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,18,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,19,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,20,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,21,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,22,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,23,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,24,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,25,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,26,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,27,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,28,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,29,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,30,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,31,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,32,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,33,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,34,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,35,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,36,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,37,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,38,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,39,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,40,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,41,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,42,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,43,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,44,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,45,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,46,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,47,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,48,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,49,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,50,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,51,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,52,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,53,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,54,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,55,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,56,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,57,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,58,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,59,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,60,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,61,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,62,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,63,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,64,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,65,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,66,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,67,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,68,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,69,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,70,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,71,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,72,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,73,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,74,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,75,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,76,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,77,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,78,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,79,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,80,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,81,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,82,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,83,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,84,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,85,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,86,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,87,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,88,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,89,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,90,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,91,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,92,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,93,-5.048126,-0.0017882438
High energy,2585508,1131.5149268396199,94,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,95,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,96,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,97,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,98,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,99,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,100,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,101,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,102,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,103,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,104,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,105,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,106,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,107,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,108,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,109,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,110,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,111,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,112,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,113,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,114,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,115,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,116,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,117,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,118,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,119,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,120,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,121,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,122,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,123,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,124,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,125,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,126,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,127,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,128,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,129,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,130,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,131,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,132,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,133,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,134,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,135,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,136,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,137,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,138,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,139,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,140,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,141,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,142,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,143,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,144,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,145,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,146,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,147,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,148,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,149,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,150,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,151,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,152,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,153,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,154,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,155,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,156,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,157,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,158,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,159,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,160,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,161,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,162,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,163,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,164,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,165,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,166,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,167,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,168,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,169,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,170,5.951874,0.0021083865
High energy,2585508,1131.5149268396199,171,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,172,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,173,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,174,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,175,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,176,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,177,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,178,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,179,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,180,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,181,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,182,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,183,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,184,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,185,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,186,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,187,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,188,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,189,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,190,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,191,4.951874,0.0017541475
High energy,2585508,1131.5149268396199,192,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,193,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,194,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,195,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,196,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,197,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,198,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,199,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,200,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,201,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,202,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,203,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,204,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,205,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,206,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,207,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,208,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,209,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,210,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,211,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,212,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,213,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,214,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,215,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,216,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,217,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,218,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,219,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,220,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,221,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,222,4.951874,0.0017541475
High energy,2585508,1131.5149268396199,223,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,224,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,225,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,226,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,227,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,228,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,229,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,230,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,231,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,232,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,233,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,234,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,235,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,236,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,237,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,238,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,239,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,240,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,241,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,242,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,243,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,244,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,245,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,246,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,247,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,248,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,249,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,250,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,251,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,252,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,253,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,254,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,255,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,256,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,257,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,258,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,259,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,260,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,261,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,262,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,263,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,264,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,265,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,266,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,267,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,268,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,269,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,270,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,271,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,272,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,273,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,274,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,275,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,276,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,277,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,278,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,279,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,280,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,281,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,282,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,283,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,284,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,285,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,286,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,287,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,288,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,289,-5.048126,-0.0017882438
High energy,2585508,1131.5149268396199,290,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,291,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,292,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,293,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,294,2.9518738,0.0010456692
High energy,2585508,1131.5149268396199,295,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,296,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,297,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,298,-4.048126,-0.0014340046
High energy,2585508,1131.5149268396199,299,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,300,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,301,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,302,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,303,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,304,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,305,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,306,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,307,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,308,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,309,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,310,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,311,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,312,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,313,4.951874,0.0017541475
High energy,2585508,1131.5149268396199,314,3.9518738,0.0013999083
High energy,2585508,1131.5149268396199,315,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,316,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,317,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,318,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,319,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,320,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,321,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,322,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,323,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,324,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,325,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,326,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,327,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,328,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,329,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,330,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,331,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,332,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,333,-2.0481262,-0.0007255264
High energy,2585508,1131.5149268396199,334,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,335,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,336,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,337,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,338,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,339,-3.0481262,-0.0010797655
High energy,2585508,1131.5149268396199,340,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,341,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,342,1.9518738,0.00069143006
High energy,2585508,1131.5149268396199,343,-1.0481262,-0.00037128731
High energy,2585508,1131.5149268396199,344,0.9518738,0.00033719093
High energy,2585508,1131.5149268396199,345,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,346,4.951874,0.0017541475
High energy,2585508,1131.5149268396199,347,-0.04812622,-1.704819e-05
High energy,2585508,1131.5149268396199,348,0.9518738,0.00033719093
